id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
180,MDH0191,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,27,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2715139,103.3484,0,5.63,Belum,-,-,Deka,07/10/2021 14:04,200000,861.28,-,Krisnawati et al (2012),media/1633590176099.jpg,media/1633590199427.jpg,media/1633590232307.jpg,media/1633590279791.jpg,
181,MDH0192,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,22,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714917,103.3484,0,5.63,Belum,-,-,Deka,07/10/2021 14:06,200000,542.17,-,Krisnawati et al (2012),media/1633590353755.jpg,media/1633590364897.jpg,media/1633590377094.jpg,media/1633590406458.jpg,
182,MDH0193,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,19,8,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714972,103.3487,0,5.6,Belum,-,-,Deka,07/10/2021 14:09,200000,389.27,-,Krisnawati et al (2012),media/1633590534638.jpg,media/1633590555255.jpg,media/1633590580346.jpg,media/1633590591119.jpg,
183,MDH0194,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,28,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714583,103.3484,0,5.63,Belum,-,-,Deka,07/10/2021 14:14,200000,935.06,-,Krisnawati et al (2012),media/1633590785128.jpg,media/1633590801658.jpg,media/1633590817300.jpg,media/1633590844295.jpg,
184,MDH0195,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714583,103.3484,0,5.63,Belum,-,-,Ali,07/10/2021 14:19,200000,344.49,-,Krisnawati et al (2012),media/1633591107613.jpg,media/1633591121619.jpg,media/1633591143201.jpg,media/1633591169732.jpg,
185,MDH0196,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,15,12,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2709111,103.3487,0,5.58,Belum,-,-,Abasri,08/10/2021 14:41,200000,228.15,-,Krisnawati et al (2012),media/1633678807535.jpg,media/1633678823847.jpg,media/1633678847903.jpg,media/1633678884962.jpg,
186,MDH0197,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,27,13,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2709611,103.3487,0,5.58,Belum,-,-,Ali,08/10/2021 14:45,200000,861.28,-,Krisnawati et al (2012),media/1633679019287.jpg,media/1633679029929.jpg,media/1633679067200.jpg,media/1633679101534.jpg,
187,MDH0198,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,11,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2709833,103.3487,0,5.58,Belum,-,-,Abasri,08/10/2021 14:49,200000,344.49,-,Krisnawati et al (2012),media/1633679278260.jpg,media/1633679317085.jpg,media/1633679335263.jpg,media/1633679388279.jpg,
188,MDH0199,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,26,11,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.271,103.3487,0,5.58,Belum,-,-,Abasri,08/10/2021 14:53,200000,790.86,-,Krisnawati et al (2012),media/1633679501412.jpg,media/1633679538801.jpg,media/1633679569168.jpg,media/1633679611203.jpg,
189,MDH0200,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,20,11,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2709917,103.3487,0,5.58,Belum,-,-,Abasri,08/10/2021 14:56,200000,437.11,-,Krisnawati et al (2012),media/1633679713283.jpg,media/1633679723205.jpg,media/1633679741945.jpg,media/1633679764769.jpg,
190,MDH0201,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,11,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2709889,103.3487,0,5.58,Belum,-,-,Abasri,08/10/2021 14:58,200000,344.49,-,Krisnawati et al (2012),media/1633679855783.jpg,media/1633679874024.jpg,media/1633679894665.jpg,media/1633679923117.jpg,
191,MDH0202,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,27,12,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2710306,103.3487,0,5.58,Belum,-,-,Abasri,08/10/2021 15:03,200000,861.28,-,Krisnawati et al (2012),media/1633680163455.jpg,media/1633680183138.jpg,media/1633680203415.jpg,media/1633680221522.jpg,
192,MDH0203,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,10,5,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2710333,103.3487,0,5.58,Belum,-,-,Abasri,08/10/2021 15:06,200000,91.26,-,Krisnawati et al (2012),media/1633680325368.jpg,media/1633680338558.jpg,media/1633680357663.jpg,media/1633680376093.jpg,
193,MDH0204,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,25,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2710444,103.3487,0,5.58,Belum,-,-,Abasri,08/10/2021 15:08,200000,723.78,-,Krisnawati et al (2012),media/1633680471797.jpg,media/1633680486244.jpg,media/1633680502603.jpg,media/1633680514985.jpg,
194,MDH0205,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,13,7,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.271075,103.3488,0,5.57,Belum,-,-,Ali,08/10/2021 15:12,200000,165.11,-,Krisnawati et al (2012),media/1633680659281.jpg,media/1633680668290.jpg,media/1633680694702.jpg,media/1633680717601.jpg,
195,MDH0206,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,32,11,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2710944,103.3487,0,5.59,Belum,-,-,Ali,08/10/2021 15:16,200000,1264.45,-,Krisnawati et al (2012),media/1633680929775.jpg,media/1633680943960.jpg,media/1633680962524.jpg,media/1633680995781.jpg,
196,MDH0207,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,11,6,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2711417,103.3487,0,5.59,Belum,-,-,Ali,08/10/2021 15:19,200000,113.19,-,Krisnawati et al (2012),media/1633681081234.jpg,media/1633681090958.jpg,media/1633681132303.jpg,media/1633681157810.jpg,
197,MDH0208,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,17,8,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2711167,103.3487,0,5.59,Belum,-,-,Ali,08/10/2021 15:23,200000,302.74,-,Krisnawati et al (2012),media/1633681308182.jpg,media/1633681323068.jpg,media/1633681364055.jpg,media/1633681383887.jpg,
198,MDH0209,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,10,6,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2711,103.3487,0,5.59,Belum,-,-,Ali,08/10/2021 15:25,200000,91.26,-,Krisnawati et al (2012),media/1633681477775.jpg,media/1633681489191.jpg,media/1633681514644.jpg,media/1633681539040.jpg,
199,MDH0210,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,24,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2710333,103.3487,0,5.58,Belum,-,-,Abasri,08/10/2021 15:29,200000,659.99,-,Krisnawati et al (2012),media/1633681693807.jpg,media/1633681724231.jpg,media/1633681749395.jpg,media/1633681774574.jpg,
200,MDH0211,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,21,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2710306,103.3487,0,5.58,Belum,-,-,Ali,08/10/2021 15:31,200000,488.07,-,Krisnawati et al (2012),media/1633681850440.jpg,media/1633681875374.jpg,media/1633681894996.jpg,media/1633681907854.jpg,
201,MDH0212,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,22,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2710361,103.3487,0,5.58,Belum,-,-,Ali,08/10/2021 15:33,200000,542.17,-,Krisnawati et al (2012),media/1633681985907.jpg,media/1633681998007.jpg,media/1633682018520.jpg,media/1633682032550.jpg,
202,MDH0213,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,20,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2710583,103.3486,0,5.6,Belum,-,-,Ali,08/10/2021 15:37,200000,437.11,-,Krisnawati et al (2012),media/1633682182535.jpg,media/1633682196751.jpg,media/1633682221576.jpg,media/1633682234190.jpg,
203,MDH0214,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,39,12,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2710667,103.3486,0,5.6,Belum,-,-,Ali,08/10/2021 15:40,200000,1977.28,-,Krisnawati et al (2012),media/1633682380341.jpg,media/1633682401887.jpg,media/1633682434582.jpg,media/1633682450621.jpg,
204,MDH0215,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,26,11,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2710667,103.3487,0,5.59,Belum,-,-,Ali,08/10/2021 15:44,200000,790.86,-,Krisnawati et al (2012),media/1633682547075.jpg,media/1633682582346.jpg,media/1633682618372.jpg,media/1633682641949.jpg,
205,MDH0216,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,22,9,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2710556,103.3486,0,5.6,Belum,-,-,Ali,08/10/2021 15:47,200000,542.17,-,Krisnawati et al (2012),media/1633682753567.jpg,media/1633682779627.jpg,media/1633682813686.jpg,media/1633682855117.jpg,
206,MDH0217,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,33,12,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2709833,103.3485,0,5.6,Belum,-,-,Ali,08/10/2021 15:50,200000,1355.51,-,Krisnawati et al (2012),media/1633682993862.jpg,media/1633683002887.jpg,media/1633683017056.jpg,media/1633683033858.jpg,
207,MDH0218,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,7,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2709889,103.3485,0,5.6,Belum,-,-,Ali,08/10/2021 15:53,200000,344.49,-,Krisnawati et al (2012),media/1633683128213.jpg,media/1633683139593.jpg,media/1633683171757.jpg,media/1633683183763.jpg,
208,MDH0219,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,29,11,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2709722,103.3485,0,5.6,Belum,-,-,Ali,08/10/2021 15:55,200000,1012.24,-,Krisnawati et al (2012),media/1633683272042.jpg,media/1633683286169.jpg,media/1633683308245.jpg,media/1633683332139.jpg,
209,MDH0220,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,12,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2709694,103.3485,0,5.6,Belum,-,-,Ali,08/10/2021 15:58,200000,2093.72,-,Krisnawati et al (2012),media/1633683451679.jpg,media/1633683467080.jpg,media/1633683484685.jpg,media/1633683496153.jpg,
210,MDH0221,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,34,12,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2710222,103.3485,0,5.61,Belum,-,-,Ali,08/10/2021 16:02,200000,1450.12,-,Krisnawati et al (2012),media/1633683683741.jpg,media/1633683700574.jpg,media/1633683719185.jpg,media/1633683737445.jpg,
211,MDH0222,Ara,Ficus racemosa,Pohon Dewasa,icon/mature_tree.svg,Least Concern,12,6,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2711417,103.3486,0,5.6,Belum,-,-,Ali,08/10/2021 16:06,200000,137.79,-,Krisnawati et al (2012),media/1633683925498.jpg,media/1633683934904.jpg,media/1633683966440.jpg,media/1633684003485.jpg,
212,MDH0223,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,34,11,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2711694,103.3486,0,5.6,Belum,-,-,Ali,08/10/2021 16:10,200000,1450.12,-,Krisnawati et al (2012),media/1633684139212.jpg,media/1633684152211.jpg,media/1633684219193.jpg,media/1633684237090.jpg,
213,MDH0224,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,27,11,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2711639,103.3487,0,5.59,Belum,-,-,Ali,08/10/2021 16:14,200000,861.28,-,Krisnawati et al (2012),media/1633684348429.jpg,media/1633684359978.jpg,media/1633684414372.jpg,media/1633684455265.jpg,
214,MDH0225,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,20,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2712,103.3487,0,5.59,Belum,-,-,Abasri,08/10/2021 16:17,200000,437.11,-,Krisnawati et al (2012),media/1633684580753.jpg,media/1633684593950.jpg,media/1633684612158.jpg,media/1633684668322.jpg,
215,MDH0173,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,19,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2709556,103.3488,0,5.57,Belum,-,-,Deka,07/10/2021 11:02,200000,389.27,-,Krisnawati et al (2012),media/1633579296922.jpg,media/1633579319109.jpg,media/1633579352672.jpg,media/1633579372194.jpg,
216,MDH0175,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,22,8,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2710111,103.3488,0,5.57,Belum,-,-,Deka,07/10/2021 11:10,200000,542.17,-,Krisnawati et al (2012),media/1633579730271.jpg,media/1633579747092.jpg,media/1633579765601.jpg,media/1633579801842.jpg,
217,MDH0176,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,28,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2709611,103.3488,0,5.57,Belum,-,-,Deka,07/10/2021 11:12,200000,935.06,-,Krisnawati et al (2012),media/1633579916821.jpg,media/1633579934623.jpg,media/1633579950088.jpg,media/1633579965470.jpg,
218,MDH0177,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,25,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2709306,103.3488,0,5.57,Belum,-,-,Deka,07/10/2021 11:16,200000,723.78,-,Krisnawati et al (2012),media/1633580102251.jpg,media/1633580113775.jpg,media/1633580125524.jpg,media/1633580156531.jpg,
219,MDH0178,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,23,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2709278,103.3488,0,5.57,Belum,-,-,Deka,07/10/2021 11:18,200000,599.47,-,Krisnawati et al (2012),media/1633580263786.jpg,media/1633580278618.jpg,media/1633580296662.jpg,media/1633580311971.jpg,
220,MDH0179,Bakau,Rhizophora sp.,Pohon Muda,icon/young_tree.svg,Least Concern,8,5,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2709278,103.3487,0,5.58,Belum,-,-,Deka,07/10/2021 11:21,50000,55.11,-,Krisnawati et al (2012),media/1633580418779.jpg,media/1633580438084.jpg,media/1633580451022.jpg,media/1633580468002.jpg,
221,MDH0180,Ara,Ficus racemosa,Pohon Dewasa,icon/mature_tree.svg,Least Concern,22,8,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2709722,103.3487,0,5.58,Belum,-,-,Deka,07/10/2021 11:24,200000,542.17,-,Krisnawati et al (2012),media/1633580614790.jpg,media/1633580622615.jpg,media/1633580636550.jpg,media/1633580655862.jpg,
222,MDH0181,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,36,11,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.270875,103.3488,0,5.57,Belum,-,-,Deka,07/10/2021 11:28,200000,1650.08,-,Krisnawati et al (2012),media/1633580843737.jpg,media/1633580858502.jpg,media/1633580909251.jpg,media/1633580898017.jpg,
223,MDH0182,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,27,8,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.271775,103.3486,0,5.62,Belum,-,-,Abasri,07/10/2021 13:34,200000,861.28,-,Krisnawati et al (2012),media/1633588403033.jpg,media/1633588418230.jpg,media/1633588449598.jpg,media/1633588468703.jpg,
224,MDH0183,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,25,8,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2717583,103.3486,0,5.62,Belum,-,-,Abasri,07/10/2021 13:36,200000,723.78,-,Krisnawati et al (2012),media/1633588532892.jpg,media/1633588545334.jpg,media/1633588573475.jpg,media/1633588610312.jpg,
225,MDH0185,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,7,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2717583,103.3485,0,5.63,Belum,-,-,Deka,07/10/2021 13:42,200000,344.49,-,Krisnawati et al (2012),media/1633588863998.jpg,media/1633588877172.jpg,media/1633588951101.jpg,media/1633588964054.jpg,
226,MDH0229,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,30,12,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2720556,103.34842,0,5.64,Belum,-,-,Abasri,12/10/2021 08:40,200000,1092.84,-,Krisnawati et al (2012),media/1634002774947.jpg,media/1634002799370.jpg,media/1634002816379.jpg,media/1634002843568.jpg,
227,MDH0230,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,19,13,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2720831,103.3484,0,5.65,Belum,-,-,Abasri,12/10/2021 08:44,200000,389.27,-,Krisnawati et al (2012),media/1634003026750.jpg,media/1634003041952.jpg,media/1634003065816.jpg,media/1634003088899.jpg,
228,MDH0231,Tumu,Bruguiera gymnorrhiza,Pohon Dewasa,icon/mature_tree.svg,Least Concern,11,5,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2720556,103.3484,0,5.65,Belum,-,-,Abasri,12/10/2021 08:48,200000,113.19,-,Krisnawati et al (2012),media/1634003246075.jpg,media/1634003254515.jpg,media/1634003279653.jpg,media/1634003305935.jpg,
229,MDH0232,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,17,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2720276,103.3484,0,5.65,Belum,-,-,Abasri,12/10/2021 08:51,200000,302.74,-,Krisnawati et al (2012),media/1634003440329.jpg,media/1634003452947.jpg,media/1634003469013.jpg,media/1634003486718.jpg,
230,MDH0233,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,11,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2720833,103.3484,0,5.65,Belum,-,-,Abasri,12/10/2021 08:54,200000,113.19,-,Krisnawati et al (2012),media/1634003619996.jpg,media/1634003626631.jpg,media/1634003634830.jpg,media/1634003658042.jpg,
231,MDH0234,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2721389,103.3484,0,5.65,Belum,-,-,Abasri,12/10/2021 08:57,200000,344.49,-,Krisnawati et al (2012),media/1634003808332.jpg,media/1634003817061.jpg,media/1634003824500.jpg,media/1634003837161.jpg,
232,MDH0235,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,35,13,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2721111,103.3484,0,5.65,Belum,-,-,Abasri,12/10/2021 09:00,200000,1548.3,-,Krisnawati et al (2012),media/1634003993961.jpg,media/1634004000967.jpg,media/1634004012183.jpg,media/1634004039216.jpg,
233,MDH0236,Penyirih,Xylocarpus granatum,Pohon Dewasa,icon/mature_tree.svg,Least Concern,10,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2720833,103.3485,0,5.64,Belum,-,-,Abasri,12/10/2021 09:10,200000,91.26,-,Krisnawati et al (2012),media/1634004616410.jpg,media/1634004622998.jpg,media/1634004638760.jpg,media/1634004652775.jpg,
234,MDH0237,Tumu,Bruguiera gymnorrhiza,Pohon Dewasa,icon/mature_tree.svg,Least Concern,21,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2720278,103.3485,0,5.63,Belum,-,-,Abasri,12/10/2021 09:14,200000,488.07,-,Krisnawati et al (2012),media/1634004846719.jpg,media/1634004854787.jpg,media/1634004872376.jpg,media/1634004894882.jpg,
235,MDH0238,Ara,Ficus racemosa,Pohon Muda,icon/young_tree.svg,Least Concern,9,3,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2719722,103.3485,0,5.63,Belum,-,-,Abasri,12/10/2021 09:17,50000,71.92,-,Krisnawati et al (2012),media/1634005017587.jpg,media/1634005030326.jpg,media/1634005046626.jpg,media/1634005067115.jpg,
236,MDH0239,Ara,Ficus racemosa,Pohon Dewasa,icon/mature_tree.svg,Least Concern,10,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2719167,103.3484,0,5.64,Belum,-,-,Abasri,12/10/2021 09:21,200000,91.26,-,Krisnawati et al (2012),media/1634005248543.jpg,media/1634005258989.jpg,media/1634005271940.jpg,media/1634005309036.jpg,
237,MDH0240,Ara,Ficus racemosa,Pohon Dewasa,icon/mature_tree.svg,Least Concern,11,3,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2719167,103.34841,0,5.64,Belum,-,-,Abasri,12/10/2021 09:23,200000,113.19,-,Krisnawati et al (2012),media/1634005391369.jpg,media/1634005399957.jpg,media/1634005411005.jpg,media/1634005426100.jpg,
238,MDH0250,Bakau,Rhizophora sp.,Pohon Muda,icon/young_tree.svg,Least Concern,8,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2718482,103.3484147,0,5.64,Belum,-,-,Nuryant0,12/10/2021 08:21,50000,55.11,-,Krisnawati et al (2012),media/1634001570263.jpg,media/1634001594383.jpg,media/1634001647431.jpg,media/1634001665504.jpg,
239,MDH0251,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,28,6,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2718812,103.3482685,0,5.65,Belum,-,-,Nuryant0,12/10/2021 08:27,200000,935.06,-,Krisnawati et al (2012),media/1634001932977.jpg,media/1634001974847.jpg,media/1634001998295.jpg,media/1634002037338.jpg,
240,MDH0252,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,22,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2718378,103.3482241,3.64,5.66,Belum,-,-,Nuryanto,12/10/2021 08:31,200000,542.17,-,Krisnawati et al (2012),media/1634002220537.jpg,media/1634002232810.jpg,media/1634002259735.jpg,media/1634002276059.jpg,
241,MDH0253,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,16,7,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2718201,103.3482697,7.52,5.65,Belum,-,-,Nuryanto,12/10/2021 08:35,200000,263.98,-,Krisnawati et al (2012),media/1634002432582.jpg,media/1634002444301.jpg,media/1634002474984.jpg,media/1634002496999.jpg,
242,MDH0254,Tumu,Bruguiera gymnorrhiza,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2717964,103.3482157,1.66,5.66,Belum,-,-,Nuryanto,12/10/2021 08:39,200000,344.49,-,Krisnawati et al (2012),media/1634002710419.jpg,media/1634002720603.jpg,media/1634002747390.jpg,media/1634002767941.jpg,
243,MDH0255,Bakau,Rhizophora sp.,Pohon Muda,icon/young_tree.svg,Least Concern,8,3,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2718469,103.3481993,0.81,5.66,Belum,-,-,Nuryanto,12/10/2021 08:43,50000,55.11,-,Krisnawati et al (2012),media/1634002966776.jpg,media/1634002985352.jpg,media/1634003003116.jpg,media/1634003017196.jpg,
244,MDH0256,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,17,5,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2719219,103.3481232,6.69,5.67,Belum,-,-,Nuryanto,12/10/2021 08:47,200000,302.74,-,Krisnawati et al (2012),media/1634003148366.jpg,media/1634003167596.jpg,media/1634003206084.jpg,media/1634003220091.jpg,
245,MDH0257,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,22,8,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2718882,103.3480787,0,5.68,Belum,-,-,Nuryanto,12/10/2021 08:51,200000,542.17,-,Krisnawati et al (2012),media/1634003393853.jpg,media/1634003414372.jpg,media/1634003439938.jpg,media/1634003456999.jpg,
246,MDH0258,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,29,6,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2719049,103.3480366,5.19,5.68,Belum,-,-,Nuryanto,12/10/2021 08:56,200000,1012.24,-,Krisnawati et al (2012),media/1634003643529.jpg,media/1634003668758.jpg,media/1634003752664.jpg,media/1634003775669.jpg,
247,MDH0259,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,23,8,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2718339,103.3480355,2.59,5.68,Belum,-,-,Nuryanto,12/10/2021 09:01,200000,599.47,-,Krisnawati et al (2012),media/1634003961851.jpg,media/1634003990950.jpg,media/1634004044921.jpg,media/1634004088707.jpg,
248,MDH0260,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,16,6,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2718505,103.3480345,2.43,5.68,Belum,-,-,Nuryanto,12/10/2021 09:05,200000,263.98,-,Krisnawati et al (2012),media/1634004239586.jpg,media/1634004249378.jpg,media/1634004305909.jpg,media/1634004319773.jpg,
249,MDH0261,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2717388,103.3478435,5.1,5.7,Belum,-,-,Nuryanto,12/10/2021 09:09,200000,2337.79,-,Krisnawati et al (2012),media/1634004504006.jpg,media/1634004512796.jpg,media/1634004535438.jpg,media/1634004561226.jpg,
250,MDH0262,Ara,Ficus racemosa,Pohon Dewasa,icon/mature_tree.svg,Least Concern,31,9,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2718098,103.347935,3.35,5.69,Belum,-,-,Nuryanto,12/10/2021 09:14,200000,1176.9,-,Krisnawati et al (2012),media/1634004736783.jpg,media/1634004762578.jpg,media/1634004789914.jpg,media/1634004840705.jpg,
